,"CHALLENGES WON, %",AIR CHALLENGES LOST,AIR CHALLENGES WON,FOULS,YELLOW CARDS,"AIR CHALLENGES, %",ASSISTS,EXPECTED ASSISTS (XA),PASSES INTO FINAL THIRD,CROSSES,"SUCCESSFUL DRIBBLES, %",TACKLES,PASS INTERCEPTIONS,ERRORS LEADING TO GOAL,BLOCKED SHOTS,CLEARANCES,"TACKLES WON, %",PASSES,"PASS COMPLETION, %",PASSING SPEED,GOALS,BIG CHANCES,"CONVERSION OF BIG CHANCES, %",SHOTS ON TARGET,"SHOTS ON TARGET CONVERSION RATE, %",EXPECTED GOALS (XG),GOALS WITH HEAD,XG CONVERSION
374,61.0,1.58,2.75,1.37,0.32,63.0,0.11,0.07,13.84,1.37,79.0,2.32,5.18,0.11,0.32,0.0,64.0,56.51,89.0,2.09,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.0
375,66.0,2.6,5.1,0.65,0.09,66.0,0.0,0.0,3.43,0.0,86.0,1.39,6.4,0.74,0.09,0.0,60.0,53.76,92.0,1.64,0.09,0.09,100.0,0.0,40.0,0.06,0.09,0.13
376,69.0,1.05,2.03,0.39,0.13,66.0,0.0,0.04,4.85,0.2,67.0,1.31,4.72,0.33,0.52,0.0,85.0,42.77,87.0,1.31,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.0
377,64.0,1.37,2.37,0.36,0.0,63.0,0.0,0.04,7.19,0.0,50.0,1.46,5.1,0.46,0.73,0.0,63.0,55.51,93.0,1.68,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
378,0.0,0.0,0.35,0.0,0.0,100.0,0.0,0.0,4.78,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,40.39,86.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,45.0,0.89,0.89,0.89,0.07,50.0,0.15,0.12,19.75,1.49,66.0,2.45,3.34,0.15,0.15,0.0,33.0,43.59,80.0,1.9,0.07,0.22,33.0,0.0,18.0,0.05,0.0,0.12
380,52.0,0.91,1.19,0.91,0.07,57.0,0.21,0.13,14.41,1.89,55.0,3.85,4.27,0.07,0.28,0.0,51.0,43.15,83.0,1.67,0.0,0.49,0.0,0.0,36.0,0.07,0.0,0.0
381,43.0,1.14,0.32,1.22,0.16,22.0,0.16,0.25,22.07,1.62,44.0,2.52,2.52,0.16,0.32,0.0,55.0,39.68,79.0,1.77,0.16,0.65,25.0,0.57,32.0,0.15,0.0,0.09
382,49.0,0.7,0.84,1.04,0.14,55.0,0.14,0.28,15.81,3.13,55.0,2.58,2.58,0.28,0.14,0.0,54.0,39.57,80.0,2.57,0.14,0.28,50.0,0.0,27.0,0.06,0.0,0.18
383,45.0,0.85,0.21,0.64,0.11,20.0,0.11,0.39,28.61,1.28,64.0,1.07,2.03,0.0,0.0,0.0,40.0,56.05,85.0,2.65,0.0,0.85,0.0,0.0,28.0,0.24,0.0,0.0
384,72.0,1.74,4.2,1.66,0.48,71.0,0.0,0.04,6.18,0.08,0.0,1.82,6.1,0.32,0.16,0.0,74.0,38.11,84.0,1.22,0.08,0.16,50.0,0.0,29.0,0.05,0.08,0.13
385,61.0,1.58,2.69,1.48,0.28,63.0,0.0,0.04,7.04,0.09,100.0,2.32,4.45,0.09,0.28,0.0,64.0,47.46,90.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,63.0,0.18,1.8,1.44,0.36,91.0,0.0,0.14,18.76,0.0,83.0,3.79,3.43,0.0,0.0,0.0,67.0,60.42,91.0,3.43,0.0,0.18,0.0,0.0,8.0,0.17,0.0,0.0
387,44.0,1.12,0.64,0.32,0.0,36.0,0.24,0.36,19.09,4.31,57.0,2.48,2.0,0.0,0.08,0.0,61.0,29.71,73.0,2.51,0.24,0.56,43.0,0.96,52.0,0.2,0.0,0.1
388,64.0,0.69,2.66,0.58,0.35,79.0,0.0,0.0,5.32,0.23,0.0,2.2,6.13,0.12,0.58,0.0,42.0,39.79,87.0,1.34,0.0,0.12,100.0,0.0,50.0,0.04,0.0,0.0
389,51.0,1.1,0.91,1.01,0.37,45.0,0.0,0.25,23.23,1.01,65.0,5.67,3.66,0.09,0.09,0.0,50.0,69.79,88.0,2.35,0.18,0.27,67.0,0.55,46.0,0.06,0.0,0.28
390,30.0,1.15,0.0,0.57,0.14,0.0,0.0,0.4,20.78,4.16,44.0,2.01,2.15,0.0,0.0,0.0,29.0,34.97,77.0,2.77,0.0,0.86,0.0,0.0,18.0,0.11,0.0,0.0
391,0.0,0.0,0.18,0.0,0.0,100.0,0.0,0.0,3.64,0.0,0.0,0.06,3.27,0.06,0.0,0.0,0.0,31.99,86.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,55.0,0.84,0.84,0.53,0.08,50.0,0.08,0.28,20.73,2.81,69.0,3.49,4.25,0.23,0.15,0.0,48.0,59.7,83.0,1.8,0.0,0.08,100.0,0.0,30.0,0.02,0.0,0.0
393,64.0,1.58,3.28,1.07,0.13,68.0,0.0,0.0,3.91,0.06,67.0,2.14,8.63,0.44,0.57,0.0,53.0,52.63,88.0,1.37,0.0,0.19,0.0,0.0,33.0,0.05,0.0,0.0
394,44.0,1.37,0.15,0.76,0.15,10.0,0.15,0.21,14.31,0.76,65.0,3.35,3.2,0.0,0.0,0.0,59.0,39.14,85.0,4.01,0.46,0.91,50.0,0.91,50.0,0.33,0.0,0.21
395,0.0,0.14,0.14,0.0,0.0,50.0,0.0,0.0,3.83,0.0,0.0,0.21,3.83,0.14,0.0,0.0,67.0,29.1,89.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,53.0,1.05,1.05,0.57,0.38,50.0,0.48,0.61,26.48,6.29,64.0,2.1,3.43,0.57,0.19,0.0,68.0,58.57,76.0,1.66,0.0,0.19,0.0,0.0,25.0,0.04,0.0,0.0
397,56.0,0.49,1.64,1.39,0.16,77.0,0.08,0.33,21.07,3.93,48.0,4.1,3.03,0.25,0.33,0.0,50.0,53.44,78.0,1.55,0.0,0.08,0.0,0.0,40.0,0.02,0.0,0.0
398,70.0,1.04,3.26,0.56,0.28,76.0,0.0,0.07,4.93,0.21,75.0,1.46,7.56,0.49,0.35,0.0,71.0,53.99,92.0,1.72,0.07,0.28,25.0,0.0,20.0,0.09,0.0,0.05
399,46.0,1.03,1.93,0.9,0.26,65.0,0.26,0.27,20.19,3.47,63.0,2.31,4.24,0.0,0.13,0.0,22.0,47.96,78.0,1.96,0.0,0.51,0.0,0.0,15.0,0.1,0.0,0.0
400,60.0,0.75,0.88,1.0,0.5,54.0,0.0,0.06,11.38,1.38,64.0,4.5,4.38,0.25,0.5,0.0,61.0,35.38,86.0,1.8,0.0,0.12,100.0,0.0,33.0,0.01,0.0,0.0
401,0.0,0.06,0.19,0.0,0.06,75.0,0.0,0.0,2.61,0.0,0.0,0.06,2.37,0.06,0.0,0.0,0.0,30.06,83.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,57.0,1.51,1.92,0.84,0.08,56.0,0.08,0.18,9.45,0.84,90.0,4.1,3.76,0.08,0.42,0.08,47.0,36.89,87.0,1.38,0.08,0.33,25.0,0.0,50.0,0.1,0.0,0.07
403,65.0,2.1,1.62,0.16,0.0,43.0,0.0,0.0,2.59,0.0,0.0,1.13,5.33,0.32,1.29,0.0,71.0,36.03,86.0,0.86,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
404,32.0,4.0,1.26,0.84,0.07,24.0,0.14,0.21,15.57,1.19,49.0,2.46,1.89,0.0,0.0,0.0,43.0,30.37,80.0,1.99,0.28,1.05,27.0,0.91,42.0,0.27,0.0,0.07
405,57.0,1.16,2.26,0.61,0.0,66.0,0.06,0.1,12.18,2.14,52.0,2.02,3.73,0.12,0.31,0.18,73.0,29.18,77.0,1.16,0.0,0.06,0.0,0.0,33.0,0.02,0.0,0.0
406,53.0,1.13,1.5,2.0,0.25,57.0,0.0,0.01,9.51,0.0,0.0,6.88,5.13,0.13,0.75,0.0,51.0,48.07,89.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,59.0,1.35,1.21,1.08,0.13,47.0,0.13,0.39,19.43,4.05,59.0,3.91,3.64,0.13,0.0,0.0,76.0,55.46,82.0,3.25,0.13,0.4,33.0,0.0,63.0,0.17,0.0,0.11
408,48.0,1.38,1.38,0.99,0.1,50.0,0.2,0.23,16.56,3.84,41.0,3.45,4.14,0.3,0.3,0.0,63.0,38.54,74.0,2.05,0.2,0.59,33.0,0.0,25.0,0.11,0.0,0.18
409,71.0,1.32,2.29,1.04,0.35,63.0,0.0,0.05,2.99,0.0,33.0,1.46,5.56,0.07,0.63,0.0,71.0,32.73,91.0,1.77,0.07,0.07,100.0,0.0,100.0,0.02,0.0,0.2
410,60.0,1.62,2.0,0.81,0.19,55.0,0.0,0.05,8.36,0.0,75.0,1.19,5.18,0.25,0.44,0.0,74.0,65.49,92.0,1.56,0.06,0.37,17.0,0.0,43.0,0.1,0.06,0.04
411,55.0,0.61,1.01,1.55,0.07,63.0,0.0,0.09,14.54,0.27,62.0,3.77,3.37,0.13,0.13,0.0,64.0,39.18,82.0,1.34,0.07,0.2,33.0,0.0,25.0,0.1,0.0,0.05
412,73.0,1.45,4.83,0.62,0.21,77.0,0.14,0.08,5.38,0.0,80.0,2.83,7.11,0.35,1.1,0.0,76.0,47.9,89.0,1.4,0.0,0.14,0.0,0.0,33.0,0.03,0.0,0.0
413,40.0,5.93,5.79,1.59,0.29,49.0,0.43,0.33,12.3,0.14,0.0,2.17,1.88,0.0,0.0,0.0,20.0,26.05,66.0,1.37,0.72,2.89,25.0,1.3,29.0,1.01,0.0,0.1
414,70.0,0.95,2.75,0.72,0.24,74.0,0.12,0.02,4.89,0.0,100.0,1.43,5.25,0.36,0.48,0.0,75.0,52.52,93.0,2.11,0.24,0.36,67.0,0.0,60.0,0.12,0.12,0.24
415,69.0,1.1,2.05,0.47,0.16,65.0,0.0,0.1,15.1,2.52,50.0,5.03,6.92,0.0,0.31,0.0,84.0,42.48,77.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,49.0,1.17,0.52,0.78,0.0,31.0,0.13,0.31,16.91,2.21,65.0,1.3,1.3,0.0,0.0,0.0,30.0,32.38,75.0,2.71,0.0,1.17,0.0,1.04,47.0,0.3,0.0,0.0
417,73.0,1.2,2.47,0.3,0.0,67.0,0.0,0.05,2.84,0.0,100.0,2.17,6.66,0.45,0.22,0.0,76.0,62.47,93.0,1.75,0.15,0.45,33.0,0.0,60.0,0.07,0.07,0.17
418,56.0,1.1,1.49,1.18,0.16,58.0,0.0,0.01,8.71,0.08,0.0,5.1,4.71,0.08,0.24,0.0,46.0,46.37,90.0,1.16,0.0,0.24,0.0,0.0,50.0,0.04,0.0,0.0
419,71.0,1.26,2.94,1.58,0.21,70.0,0.0,0.0,4.94,0.0,100.0,2.63,6.83,0.0,0.21,0.0,76.0,38.69,85.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,67.0,1.99,5.08,1.1,0.3,72.0,0.0,0.0,4.39,0.1,0.0,4.09,6.48,0.3,0.3,0.0,56.0,39.57,83.0,0.95,0.0,0.3,0.0,0.0,40.0,0.05,0.0,0.0
421,64.0,1.08,2.16,0.72,0.0,67.0,0.07,0.25,18.09,2.45,75.0,4.54,6.27,0.43,0.22,0.0,67.0,52.39,81.0,1.6,0.0,0.36,20.0,0.0,13.0,0.06,0.0,0.0
422,38.0,0.91,0.68,1.06,0.15,43.0,0.15,0.11,13.27,1.21,47.0,4.47,4.55,0.15,0.38,0.0,39.0,36.24,83.0,1.46,0.08,0.38,20.0,0.0,27.0,0.15,0.0,0.04
423,41.0,1.37,0.57,0.91,0.23,29.0,0.11,0.36,26.54,1.03,47.0,2.51,1.94,0.0,0.11,0.0,55.0,54.68,88.0,2.61,0.0,0.91,0.0,0.91,67.0,0.24,0.0,0.0
424,64.0,0.86,2.83,0.86,0.26,77.0,0.09,0.04,4.46,0.09,83.0,3.26,5.74,0.43,0.43,0.0,63.0,51.51,89.0,1.74,0.0,0.09,0.0,0.0,33.0,0.01,0.0,0.0
425,53.0,1.07,1.07,0.43,0.0,50.0,0.0,0.06,21.0,1.29,33.0,2.36,6.43,0.0,0.21,0.0,45.0,51.0,82.0,3.39,0.0,0.0,0.0,0.0,40.0,0.07,0.0,0.0
426,51.0,0.83,1.24,1.03,0.21,60.0,0.0,0.19,21.88,1.03,55.0,5.57,5.99,0.0,0.62,0.0,56.0,69.77,90.0,3.0,0.21,0.41,50.0,0.0,50.0,0.13,0.21,0.33
427,57.0,1.25,1.87,0.87,0.0,60.0,0.12,0.23,14.71,0.87,80.0,4.11,5.98,0.25,0.12,0.0,55.0,65.44,89.0,2.16,0.0,0.25,0.0,0.0,67.0,0.03,0.0,0.0
428,35.0,0.84,0.52,0.94,0.21,38.0,0.1,0.21,25.12,1.67,29.0,2.72,3.56,0.1,0.1,0.0,42.0,52.22,85.0,3.58,0.0,0.73,0.0,0.0,18.0,0.17,0.0,0.0
429,63.0,0.55,1.24,1.1,0.14,69.0,0.0,0.05,18.91,2.62,79.0,3.31,3.17,0.28,0.0,0.0,58.0,49.28,80.0,1.29,0.0,0.0,0.0,0.0,33.0,0.01,0.0,0.0
430,65.0,1.25,1.03,1.59,0.34,45.0,0.0,0.01,7.97,0.11,92.0,5.47,6.04,0.23,0.34,0.0,60.0,47.05,89.0,1.61,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
431,0.0,0.0,0.2,0.0,0.0,100.0,0.0,0.0,2.07,0.0,0.0,0.0,2.07,0.27,0.0,0.0,0.0,26.31,84.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,44.0,0.22,0.34,1.24,0.11,60.0,0.0,0.39,18.65,1.8,61.0,3.37,2.13,0.11,0.11,0.0,47.0,40.56,83.0,3.15,0.11,0.56,20.0,0.79,37.0,0.17,0.0,0.08
433,59.0,1.21,1.01,0.91,0.1,45.0,0.1,0.1,15.88,0.3,70.0,3.24,5.56,0.1,0.4,0.0,66.0,58.96,87.0,2.67,0.1,0.3,33.0,0.0,33.0,0.08,0.0,0.13
434,52.0,1.44,2.46,1.1,0.51,63.0,0.0,0.09,16.19,1.53,50.0,2.8,3.47,0.25,0.34,0.0,55.0,44.49,84.0,1.72,0.08,0.42,20.0,0.0,25.0,0.12,0.0,0.06
435,0.0,0.0,0.43,0.0,0.0,100.0,0.0,0.0,0.98,0.0,0.0,0.12,2.21,0.18,0.0,0.0,50.0,23.21,89.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,67.0,0.97,2.59,0.71,0.32,73.0,0.06,0.03,6.74,0.06,0.0,1.3,5.25,0.13,0.52,0.0,65.0,49.5,86.0,1.47,0.06,0.06,100.0,0.0,50.0,0.05,0.06,0.09
437,54.0,1.16,0.87,1.45,0.29,43.0,0.15,0.1,15.39,0.58,0.0,5.23,5.52,0.29,0.15,0.0,56.0,50.08,87.0,2.13,0.44,0.44,100.0,0.0,75.0,0.08,0.15,0.75
438,59.0,1.17,1.85,1.75,0.19,61.0,0.1,0.15,21.04,3.12,54.0,4.09,6.33,0.29,0.29,0.0,64.0,55.03,82.0,2.01,0.0,0.19,0.0,0.0,29.0,0.04,0.0,0.0
439,60.0,1.97,2.68,1.27,0.14,58.0,0.07,0.12,19.1,0.85,57.0,5.78,4.72,0.14,0.28,0.0,59.0,48.77,86.0,1.0,0.07,0.21,33.0,0.0,57.0,0.06,0.0,0.08
440,58.0,1.1,1.95,0.91,0.18,64.0,0.0,0.07,8.34,0.12,64.0,2.68,4.38,0.43,0.18,0.0,61.0,38.36,85.0,0.96,0.12,0.49,25.0,0.0,36.0,0.1,0.0,0.07
441,67.0,1.1,2.87,0.55,0.33,72.0,0.0,0.07,9.39,0.77,70.0,2.98,4.75,0.11,0.77,0.0,56.0,51.35,91.0,2.11,0.0,0.22,0.0,0.0,0.0,0.03,0.0,0.0
442,41.0,1.76,0.85,0.85,0.07,33.0,0.26,0.25,15.45,2.02,53.0,2.74,3.13,0.13,0.07,0.0,52.0,32.19,74.0,1.95,0.13,0.78,17.0,0.52,32.0,0.16,0.0,0.05
443,65.0,0.91,1.65,0.37,0.0,64.0,0.37,0.12,8.05,0.91,100.0,1.46,4.57,0.55,1.1,0.0,75.0,40.61,84.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,71.0,1.42,3.09,0.97,0.13,69.0,0.06,0.02,7.86,0.0,80.0,1.87,4.06,0.32,0.58,0.0,86.0,51.47,90.0,1.62,0.0,0.26,0.0,0.0,20.0,0.05,0.0,0.0
445,66.0,1.27,3.08,1.0,0.13,71.0,0.0,0.01,8.89,0.33,60.0,2.81,5.01,0.4,0.53,0.0,48.0,41.26,85.0,1.2,0.0,0.2,0.0,0.0,29.0,0.06,0.0,0.0
446,49.0,0.75,0.75,0.38,0.0,50.0,0.0,0.19,23.03,1.38,63.0,3.13,3.13,0.38,0.25,0.0,44.0,64.59,86.0,2.18,0.0,0.25,0.0,0.0,11.0,0.06,0.0,0.0
447,0.0,0.0,0.25,0.0,0.0,100.0,0.0,0.02,8.15,0.0,0.0,0.06,3.54,0.19,0.0,0.0,0.0,37.26,87.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,46.0,2.9,1.49,2.0,0.22,34.0,0.15,0.25,13.37,0.45,65.0,3.19,3.27,0.22,0.15,0.0,40.0,31.04,74.0,1.68,0.3,1.26,29.0,0.89,35.0,0.44,0.15,0.05
449,50.0,0.4,0.13,0.87,0.13,25.0,0.13,0.32,23.14,1.47,63.0,2.88,2.88,0.0,0.0,0.0,42.0,43.33,77.0,2.15,0.13,0.2,67.0,0.0,25.0,0.07,0.0,0.13
450,50.0,2.74,2.56,1.1,0.0,48.0,0.18,0.45,26.52,3.11,57.0,4.76,4.39,0.37,0.37,0.0,46.0,61.83,80.0,3.58,0.0,0.55,0.0,0.0,40.0,0.17,0.0,0.0
451,64.0,0.0,0.12,0.83,0.0,71.0,0.12,0.05,0.24,1.89,33.0,0.12,0.12,0.35,0.47,0.0,68.0,1.3,78.0,1.34,0.12,0.0,33.0,0.0,60.0,0.14,0.0,0.1
452,64.0,2.17,3.43,1.19,0.14,61.0,0.07,0.0,4.34,0.07,70.0,3.15,5.59,0.35,0.98,0.0,69.0,50.07,90.0,1.75,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
453,54.0,0.27,1.21,1.21,0.67,82.0,0.0,0.14,12.21,0.27,75.0,3.49,4.96,0.27,0.67,0.0,46.0,65.45,90.0,2.27,0.27,0.4,67.0,0.0,44.0,0.16,0.0,0.22
454,50.0,1.18,1.18,0.98,0.2,50.0,0.2,0.16,25.15,2.26,40.0,3.64,4.42,0.1,0.39,0.0,62.0,61.31,85.0,2.71,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0
455,56.0,1.08,1.08,1.01,0.0,50.0,0.14,0.29,35.2,5.64,63.0,3.4,3.54,0.14,0.29,0.0,60.0,69.69,80.0,1.55,0.0,0.29,0.0,0.0,18.0,0.09,0.0,0.0
456,67.0,0.92,2.08,1.16,0.35,69.0,0.0,0.01,7.28,0.0,85.0,1.85,6.01,0.35,0.69,0.0,69.0,59.15,94.0,2.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
457,42.0,2.78,2.24,1.85,0.15,45.0,0.15,0.3,12.58,0.15,45.0,2.01,1.78,0.08,0.08,0.0,46.0,20.61,71.0,1.75,0.54,1.78,35.0,1.16,65.0,0.49,0.23,0.09
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,28.71,85.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,54.0,0.85,1.11,1.28,0.09,57.0,0.17,0.1,18.02,0.6,67.0,3.07,4.61,0.0,0.17,0.0,64.0,58.92,87.0,1.99,0.09,0.17,50.0,0.0,20.0,0.08,0.0,0.09
460,53.0,0.95,1.07,1.31,0.12,53.0,0.12,0.19,10.36,0.48,51.0,4.29,3.57,0.24,0.48,0.0,58.0,36.67,81.0,1.75,0.24,0.71,33.0,0.0,50.0,0.22,0.12,0.13
461,59.0,0.31,1.08,0.31,0.0,78.0,0.0,0.22,10.62,2.0,33.0,4.0,3.69,0.15,0.0,0.0,69.0,43.08,83.0,2.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
462,51.0,0.54,0.94,1.34,0.13,64.0,0.13,0.67,16.52,0.81,67.0,4.03,4.7,0.13,0.13,0.0,57.0,42.85,87.0,2.71,0.13,0.54,25.0,0.0,13.0,0.1,0.0,0.18
463,70.0,1.22,2.73,0.3,0.0,69.0,0.0,0.0,7.35,0.0,74.0,1.52,6.5,0.36,0.73,0.0,64.0,52.14,87.0,1.53,0.0,0.24,0.0,0.0,0.0,0.05,0.0,0.0
464,57.0,0.54,1.24,1.55,0.31,70.0,0.0,0.12,17.07,0.08,71.0,4.58,4.81,0.08,0.47,0.0,63.0,61.76,91.0,1.66,0.0,0.31,0.0,0.0,0.0,0.03,0.0,0.0
465,33.0,4.18,1.9,1.23,0.09,31.0,0.09,0.19,11.2,1.04,69.0,1.99,1.52,0.09,0.19,0.0,33.0,25.25,74.0,2.35,0.85,2.09,41.0,1.42,41.0,0.51,0.28,0.16
466,52.0,0.39,0.58,2.03,0.29,60.0,0.0,0.09,10.35,0.19,75.0,6.1,3.97,0.1,0.19,0.0,44.0,41.61,91.0,1.81,0.0,0.19,0.0,0.0,56.0,0.05,0.0,0.0
467,50.0,1.09,0.96,1.03,0.19,47.0,0.19,0.26,21.07,2.31,66.0,2.51,4.3,0.06,0.13,0.0,56.0,47.92,80.0,1.89,0.06,0.32,20.0,0.0,27.0,0.06,0.0,0.07
468,66.0,0.58,1.98,0.58,0.17,77.0,0.0,0.0,3.96,0.17,0.0,1.49,4.79,0.08,0.41,0.0,61.0,41.04,89.0,1.61,0.0,0.17,0.0,0.0,0.0,0.09,0.0,0.0
469,0.0,0.0,0.2,0.0,0.07,100.0,0.0,0.0,1.91,0.0,0.0,0.0,3.23,0.07,0.0,0.0,0.0,31.47,93.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,53.0,2.14,2.14,1.55,0.15,50.0,0.15,0.11,15.38,0.96,47.0,2.74,5.25,0.15,0.22,0.0,65.0,48.22,81.0,1.51,0.0,0.15,0.0,0.0,0.0,0.04,0.0,0.0
471,48.0,0.99,0.9,1.17,0.27,48.0,0.0,0.09,14.0,0.18,68.0,2.96,2.42,0.09,0.27,0.0,55.0,57.52,88.0,2.22,0.18,0.54,33.0,0.0,50.0,0.15,0.0,0.11
472,0.0,0.0,0.11,0.0,0.11,100.0,0.0,0.0,1.11,0.0,0.0,0.11,2.0,0.0,0.0,0.0,0.0,26.25,87.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,62.0,0.59,0.79,0.98,0.39,57.0,0.2,0.11,24.76,2.16,80.0,8.06,6.48,0.39,0.2,0.0,59.0,69.96,83.0,2.04,0.0,0.39,50.0,0.0,0.0,0.08,0.0,0.0
474,58.0,0.38,1.69,1.46,0.15,81.0,0.23,0.26,24.15,3.54,40.0,3.69,4.62,0.15,0.15,0.0,56.0,54.77,84.0,1.46,0.0,0.08,0.0,0.0,100.0,0.0,0.0,0.0
475,54.0,3.48,2.73,0.99,0.5,44.0,0.25,0.49,12.18,0.0,75.0,5.47,6.96,0.25,0.99,0.0,55.0,38.29,82.0,2.05,0.0,0.75,0.0,0.0,33.0,0.16,0.0,0.0
476,55.0,0.86,1.2,1.55,0.09,58.0,0.17,0.2,12.71,0.69,74.0,3.35,5.15,0.09,0.26,0.0,56.0,43.97,84.0,2.13,0.09,0.17,50.0,0.0,50.0,0.02,0.0,0.32
477,36.0,2.37,0.59,1.08,0.2,20.0,0.2,0.3,13.31,0.99,49.0,1.68,1.38,0.0,0.1,0.0,41.0,26.22,85.0,3.25,0.2,1.18,17.0,0.69,35.0,0.2,0.0,0.1
478,70.0,0.99,3.59,1.06,0.14,78.0,0.07,0.05,12.19,0.35,25.0,3.31,6.98,0.21,0.42,0.0,68.0,54.06,87.0,1.37,0.07,0.14,50.0,0.0,25.0,0.11,0.0,0.04
479,38.0,1.15,0.38,0.38,0.19,25.0,0.38,0.33,21.92,3.46,58.0,0.58,0.77,0.0,0.0,0.0,67.0,30.0,84.0,4.15,0.0,0.77,0.0,1.54,67.0,0.09,0.0,0.0
480,62.0,1.52,2.9,1.66,0.28,66.0,0.0,0.09,9.52,0.41,70.0,3.45,5.52,0.0,0.14,0.0,64.0,52.59,89.0,1.72,0.0,0.14,0.0,0.0,0.0,0.12,0.0,0.0
481,54.0,0.62,0.48,1.16,0.07,44.0,0.14,0.23,20.82,3.49,55.0,2.81,2.47,0.34,0.14,0.0,61.0,47.05,83.0,1.77,0.21,0.27,75.0,0.0,45.0,0.12,0.0,0.12
482,48.0,1.8,1.08,0.18,0.0,38.0,0.0,0.03,14.61,1.8,50.0,1.8,5.05,0.18,0.36,0.0,70.0,52.67,89.0,6.95,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
483,45.0,2.14,2.14,0.64,0.21,50.0,0.0,0.05,12.83,0.21,58.0,1.07,0.64,0.0,0.21,0.0,80.0,25.44,74.0,2.29,0.43,2.14,20.0,1.5,54.0,0.68,0.0,0.13
484,0.0,0.0,0.06,0.0,0.0,100.0,0.0,0.0,0.25,0.0,0.0,0.0,2.42,0.19,0.0,0.0,0.0,24.44,92.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,69.0,1.68,3.97,0.36,0.12,70.0,0.0,0.11,5.53,0.0,0.0,2.65,6.14,0.48,0.24,0.0,64.0,42.83,85.0,1.04,0.12,0.48,25.0,0.0,40.0,0.09,0.12,0.16
486,66.0,0.62,2.16,1.24,0.15,78.0,0.0,0.22,27.84,4.33,63.0,2.16,6.96,0.15,0.15,0.0,64.0,65.41,75.0,2.03,0.0,0.31,0.0,0.0,8.0,0.06,0.0,0.0
487,60.0,1.03,2.79,0.83,0.21,73.0,0.0,0.1,17.24,2.99,15.0,3.1,4.64,0.41,0.31,0.0,57.0,52.74,80.0,1.18,0.1,0.1,100.0,0.0,25.0,0.04,0.0,0.3
488,37.0,0.75,0.38,1.13,0.0,33.0,0.0,0.08,14.72,0.0,71.0,9.62,3.96,0.0,0.19,0.0,39.0,80.57,95.0,1.99,0.0,0.38,0.0,0.0,14.0,0.12,0.0,0.0
489,36.0,3.71,1.8,1.6,0.4,33.0,0.2,0.46,15.33,3.71,47.0,2.2,1.7,0.1,0.0,0.0,41.0,23.95,65.0,2.78,0.3,0.6,50.0,0.6,38.0,0.22,0.0,0.14
490,0.0,0.0,0.43,0.0,0.0,100.0,0.0,0.02,7.05,0.0,0.0,0.06,3.46,0.24,0.0,0.0,0.0,35.55,83.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
