,"CHALLENGES WON, %",AIR CHALLENGES LOST,AIR CHALLENGES WON,FOULS,YELLOW CARDS,"AIR CHALLENGES, %",ASSISTS,EXPECTED ASSISTS (XA),PASSES INTO FINAL THIRD,CROSSES,"SUCCESSFUL DRIBBLES, %",TACKLES,PASS INTERCEPTIONS,ERRORS LEADING TO GOAL,BLOCKED SHOTS,CLEARANCES,"TACKLES WON, %",PASSES,"PASS COMPLETION, %",PASSING SPEED,GOALS,BIG CHANCES,"CONVERSION OF BIG CHANCES, %",SHOTS ON TARGET,"SHOTS ON TARGET CONVERSION RATE, %",EXPECTED GOALS (XG),GOALS WITH HEAD,XG CONVERSION
235,39.0,5.51,4.11,1.4,0.0,43.0,0.2,0.12,7.32,0.2,56.0,1.6,2.51,0.0,0.1,0.0,31.0,13.73,73.0,1.9,0.4,1.0,40.0,0.6,30.0,0.3,0.1,0.14
236,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,4.46,0.0,0.0,0.0,2.1,0.55,0.0,0.0,0.0,22.86,80.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,24.0,6.37,1.96,1.96,0.16,24.0,0.0,0.01,8.49,0.65,43.0,1.14,0.65,0.0,0.16,0.0,29.0,15.84,71.0,3.0,0.49,2.29,21.0,1.31,44.0,0.67,0.33,0.12
238,29.0,6.78,2.45,1.69,0.19,27.0,0.19,0.13,10.54,0.19,33.0,0.94,0.56,0.0,0.0,0.0,40.0,20.71,76.0,3.0,0.19,1.32,14.0,0.0,40.0,0.31,0.0,0.11
239,37.0,2.12,1.5,2.88,0.62,41.0,0.12,0.17,12.5,5.25,39.0,7.12,2.38,0.38,0.0,0.0,44.0,22.25,64.0,2.99,0.0,0.12,0.0,0.0,14.0,0.04,0.0,0.0
240,33.0,1.85,0.31,1.85,0.41,14.0,0.0,0.11,8.63,0.51,54.0,3.29,1.44,0.0,0.0,0.0,34.0,18.29,67.0,4.51,0.21,1.23,17.0,1.03,45.0,0.18,0.0,0.12
241,40.0,7.1,5.44,2.11,0.15,43.0,0.0,0.11,7.25,0.15,0.0,1.21,1.51,0.0,0.0,0.0,25.0,13.89,62.0,1.27,0.15,2.27,7.0,0.0,31.0,0.42,0.15,0.05
242,33.0,5.61,2.12,1.36,0.3,27.0,0.15,0.26,16.67,0.45,0.0,1.67,1.36,0.0,0.0,0.0,55.0,28.64,71.0,2.24,0.15,1.21,13.0,1.06,35.0,0.27,0.0,0.08
243,50.0,1.07,1.39,2.67,0.43,57.0,0.0,0.0,5.01,0.11,67.0,4.59,3.52,0.21,0.85,0.0,42.0,31.14,86.0,1.52,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
244,36.0,3.1,1.59,1.06,0.3,34.0,0.0,0.1,8.24,0.23,54.0,1.59,1.74,0.0,0.08,0.0,29.0,13.76,70.0,1.66,0.23,1.06,21.0,0.68,36.0,0.21,0.0,0.08
245,28.0,2.77,1.29,2.4,0.37,32.0,0.0,0.06,3.7,0.37,0.0,1.29,1.11,0.0,0.0,0.0,57.0,10.35,80.0,2.34,0.74,1.29,57.0,1.48,73.0,0.81,0.0,0.17
246,40.0,1.82,0.34,1.59,0.23,16.0,0.0,0.12,9.32,1.14,50.0,4.09,4.66,0.0,0.23,0.0,50.0,28.18,80.0,2.4,0.11,0.23,50.0,0.0,50.0,0.15,0.0,0.09
247,36.0,1.94,0.46,0.91,0.11,19.0,0.23,0.22,12.19,0.11,58.0,1.25,1.25,0.0,0.0,0.0,45.0,25.41,78.0,2.98,0.11,1.03,11.0,0.8,33.0,0.27,0.0,0.05
248,35.0,4.39,2.06,3.29,0.27,32.0,0.14,0.05,7.68,0.27,54.0,0.82,1.37,0.0,0.14,0.0,67.0,19.34,72.0,3.07,0.27,1.78,23.0,0.82,50.0,0.39,0.0,0.1
249,35.0,1.87,1.12,0.37,0.0,38.0,0.0,0.12,8.22,1.12,48.0,1.49,1.31,0.0,0.19,0.0,50.0,14.94,68.0,2.57,0.19,1.31,14.0,1.49,67.0,0.29,0.0,0.12
250,0.0,0.0,0.2,0.2,0.2,100.0,0.0,0.0,2.83,0.0,0.0,0.4,1.42,0.4,0.0,0.0,0.0,23.87,82.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,23.0,3.64,0.76,0.91,0.15,17.0,0.0,0.05,6.52,0.15,0.0,0.45,1.06,0.15,0.0,0.0,67.0,17.12,82.0,3.16,0.15,1.06,14.0,0.0,50.0,0.32,0.0,0.07
252,43.0,0.59,0.2,2.78,1.19,25.0,0.0,0.2,15.86,0.99,0.0,3.96,1.98,0.0,0.0,0.0,35.0,37.67,77.0,3.09,0.0,0.2,0.0,0.0,50.0,0.11,0.0,0.0
253,38.0,5.58,4.17,2.0,0.33,43.0,0.0,0.08,10.0,0.25,0.0,1.08,1.58,0.0,0.08,0.0,38.0,18.75,62.0,1.7,0.17,1.0,25.0,0.0,27.0,0.19,0.17,0.07
254,51.0,0.76,0.95,0.57,0.0,56.0,0.0,0.09,10.4,1.32,0.0,2.84,1.51,0.0,0.0,0.0,53.0,23.63,77.0,2.76,0.0,0.19,0.0,0.0,17.0,0.08,0.0,0.0
255,40.0,0.84,0.42,0.84,0.21,33.0,0.0,0.03,10.02,0.42,0.0,5.22,5.85,0.42,0.63,0.0,60.0,43.43,89.0,3.47,0.0,0.42,0.0,0.0,80.0,0.14,0.0,0.0
256,45.0,1.16,0.69,1.39,0.35,38.0,0.0,0.12,13.07,2.31,50.0,3.47,2.43,0.23,0.0,0.0,43.0,27.42,78.0,2.56,0.0,0.58,0.0,0.0,33.0,0.11,0.0,0.0
257,0.0,0.0,0.63,0.16,0.0,100.0,0.0,0.0,0.16,0.0,0.0,0.32,2.53,0.32,0.0,0.0,0.0,23.09,89.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,32.0,2.13,0.39,1.36,0.19,15.0,0.0,0.07,12.8,3.1,45.0,3.1,1.75,0.0,0.19,0.0,50.0,26.19,76.0,4.77,0.0,0.19,0.0,0.0,50.0,0.16,0.0,0.0
259,28.0,5.3,0.98,1.4,0.14,16.0,0.14,0.23,12.98,2.23,48.0,0.84,1.4,0.0,0.28,0.0,67.0,24.7,67.0,3.31,0.28,0.98,43.0,0.0,25.0,0.24,0.0,0.16
260,26.0,6.14,2.69,1.73,0.19,30.0,0.0,0.15,10.17,0.58,0.0,0.96,0.96,0.0,0.0,0.0,40.0,21.88,83.0,3.17,0.38,1.92,20.0,0.0,56.0,0.28,0.0,0.26
261,29.0,2.55,1.12,0.32,0.0,30.0,0.16,0.15,9.24,0.48,54.0,1.59,1.75,0.0,0.32,0.0,30.0,20.23,80.0,4.35,0.48,1.91,25.0,0.96,38.0,0.32,0.16,0.24
262,44.0,3.65,0.81,1.42,0.0,18.0,0.0,0.27,16.42,3.85,61.0,2.64,2.84,0.0,0.0,0.0,54.0,24.12,68.0,6.54,0.2,0.81,25.0,0.0,38.0,0.11,0.0,0.38
263,35.0,1.07,0.18,0.36,0.0,14.0,0.0,0.03,8.52,1.07,44.0,0.71,0.36,0.0,0.0,0.0,75.0,15.62,75.0,3.67,0.36,1.6,33.0,0.0,57.0,0.37,0.0,0.17
264,26.0,4.64,1.28,1.78,0.1,22.0,0.1,0.14,8.89,0.3,25.0,1.28,0.99,0.0,0.0,0.0,31.0,15.31,69.0,2.33,0.2,2.17,9.0,0.0,17.0,0.61,0.0,0.03
265,27.0,4.8,1.66,2.21,0.18,26.0,0.18,0.15,12.36,1.66,40.0,4.06,1.48,0.0,0.0,0.0,32.0,20.84,74.0,3.16,0.18,1.84,10.0,1.48,62.0,0.54,0.0,0.06
266,35.0,3.27,0.55,1.64,0.14,14.0,0.27,0.09,10.91,0.55,40.0,3.82,1.36,0.27,0.27,0.0,39.0,24.0,87.0,4.08,0.0,0.27,0.0,0.0,25.0,0.08,0.0,0.0
267,48.0,1.68,0.72,0.96,0.12,30.0,0.0,0.04,13.18,2.4,39.0,2.28,5.87,0.48,0.36,0.0,68.0,32.6,74.0,1.7,0.0,0.12,0.0,0.0,33.0,0.03,0.0,0.0
268,35.0,3.35,2.18,1.02,0.15,39.0,0.0,0.13,5.68,0.87,0.0,1.31,1.46,0.15,0.0,0.0,56.0,13.54,65.0,2.11,0.29,1.89,15.0,0.87,38.0,0.4,0.15,0.11
269,34.0,3.12,1.37,0.76,0.15,31.0,0.0,0.08,8.46,0.69,55.0,1.3,1.3,0.08,0.0,0.0,29.0,21.95,77.0,1.62,0.08,0.76,20.0,0.53,44.0,0.25,0.0,0.02
270,46.0,2.98,1.99,1.79,0.4,40.0,0.0,0.04,5.76,0.0,0.0,1.39,0.4,0.0,0.0,0.0,57.0,9.93,66.0,5.73,0.2,1.59,13.0,0.0,25.0,0.3,0.0,0.13
271,39.0,4.82,2.64,1.42,0.09,35.0,0.0,0.02,6.52,0.47,54.0,1.61,2.83,0.0,0.0,0.0,71.0,16.72,70.0,1.66,0.28,0.85,33.0,0.0,25.0,0.22,0.0,0.12
272,37.0,1.42,0.81,1.22,0.61,36.0,0.0,0.01,9.95,2.44,0.0,1.63,1.42,0.61,0.0,0.0,63.0,30.47,75.0,4.1,0.2,0.61,33.0,0.0,100.0,0.05,0.0,0.75
273,36.0,4.93,3.79,1.89,0.38,43.0,0.0,0.01,9.47,0.0,0.0,2.27,1.71,0.0,0.19,0.0,42.0,18.38,84.0,3.83,0.38,1.52,25.0,0.0,36.0,0.46,0.0,0.16
274,39.0,4.15,2.93,2.32,0.37,41.0,0.24,0.08,7.08,0.12,65.0,1.47,1.47,0.0,0.24,0.0,17.0,14.53,74.0,1.52,0.0,1.22,0.0,0.0,21.0,0.28,0.0,0.0
275,48.0,3.51,4.48,0.78,0.0,56.0,0.19,0.24,9.35,0.0,0.0,0.97,1.75,0.0,0.19,0.0,60.0,17.53,69.0,2.04,0.19,0.78,25.0,0.0,83.0,0.15,0.0,0.26
276,41.0,3.53,2.03,1.28,0.21,37.0,0.0,0.08,8.35,0.21,63.0,3.32,2.68,0.11,0.11,0.0,35.0,16.91,69.0,2.74,0.21,0.75,29.0,0.0,44.0,0.11,0.11,0.21
277,0.0,0.0,0.09,0.0,0.0,100.0,0.0,0.0,1.43,0.0,0.0,0.0,2.86,0.36,0.0,0.0,0.0,26.28,91.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,41.0,0.74,1.12,1.67,0.56,60.0,0.0,0.34,11.16,2.05,0.0,2.98,3.16,0.0,0.19,0.0,13.0,24.55,73.0,2.54,0.0,0.19,0.0,0.0,50.0,0.02,0.0,0.0
279,38.0,6.35,4.72,1.3,0.16,43.0,0.0,0.23,11.39,0.0,0.0,0.65,1.46,0.0,0.0,0.0,0.0,27.34,79.0,1.6,0.16,1.14,14.0,0.0,36.0,0.39,0.0,0.07
280,29.0,2.05,0.41,0.55,0.27,17.0,0.0,0.13,15.84,1.64,50.0,1.78,1.5,0.0,0.0,0.0,31.0,29.36,74.0,3.39,0.27,1.09,38.0,0.0,29.0,0.29,0.0,0.13
281,35.0,2.95,1.09,1.75,0.22,27.0,0.22,0.07,8.62,0.76,49.0,1.75,3.27,0.0,0.0,0.0,38.0,20.4,80.0,2.63,0.11,0.33,33.0,0.0,40.0,0.24,0.11,0.05
282,48.0,3.77,5.57,1.8,0.18,60.0,0.0,0.26,8.8,0.0,0.0,0.9,0.9,0.0,0.0,0.0,40.0,20.84,67.0,2.2,0.0,1.44,0.0,0.0,10.0,0.22,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,3.79,0.54,0.0,0.0,0.0,30.66,85.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,44.0,2.64,1.42,0.61,0.0,35.0,0.0,0.12,9.14,0.2,0.0,1.63,1.22,0.2,0.0,0.0,38.0,21.74,78.0,2.82,0.2,1.02,20.0,0.0,30.0,0.43,0.0,0.1
285,35.0,6.16,3.61,0.21,0.21,37.0,0.0,0.27,6.79,0.42,0.0,1.27,1.06,0.0,0.21,0.0,100.0,12.1,61.0,2.35,0.0,1.49,0.0,1.27,55.0,0.25,0.0,0.0
286,38.0,5.17,3.4,1.77,0.14,40.0,0.0,0.0,5.85,0.68,41.0,0.27,1.36,0.0,0.0,0.0,50.0,15.09,72.0,1.84,0.27,1.36,20.0,0.0,50.0,0.27,0.14,0.14
287,29.0,5.96,2.35,2.67,0.31,28.0,0.0,0.11,7.21,0.31,0.0,1.57,1.41,0.0,0.16,0.0,20.0,18.34,75.0,3.49,0.31,1.1,29.0,0.0,44.0,0.16,0.16,0.3
288,36.0,7.23,3.83,2.41,0.22,35.0,0.0,0.12,7.12,0.33,57.0,0.77,1.42,0.0,0.11,0.0,14.0,16.31,72.0,2.43,0.0,0.55,0.0,0.0,36.0,0.09,0.0,0.0
289,44.0,7.06,7.23,3.44,0.34,51.0,0.34,0.14,11.19,0.52,0.0,1.72,1.03,0.0,0.0,0.0,30.0,19.27,54.0,1.92,0.17,0.52,33.0,0.0,40.0,0.11,0.17,0.27
290,39.0,1.77,0.81,1.45,0.0,31.0,0.16,0.21,8.71,0.16,48.0,0.97,1.29,0.0,0.65,0.0,67.0,20.65,79.0,4.77,0.16,0.81,20.0,0.0,50.0,0.22,0.0,0.12
291,30.0,2.15,0.72,2.15,0.36,25.0,0.0,0.02,11.83,0.54,39.0,5.2,2.87,0.18,0.0,0.0,31.0,20.98,82.0,2.88,0.0,0.18,0.0,0.0,0.0,0.02,0.0,0.0
292,39.0,7.5,5.11,1.88,0.0,41.0,0.0,0.04,9.2,0.17,0.0,1.19,2.56,0.0,0.17,0.0,57.0,14.83,68.0,3.0,0.17,1.36,13.0,0.0,33.0,0.31,0.0,0.09
293,28.0,3.71,0.74,0.59,0.15,17.0,0.0,0.03,3.71,0.3,0.0,0.74,1.19,0.0,0.0,0.0,40.0,9.79,82.0,2.54,0.15,1.63,9.0,1.04,50.0,0.41,0.0,0.05
294,32.0,4.42,2.28,1.52,0.0,34.0,0.0,0.17,8.22,1.07,70.0,1.22,1.68,0.15,0.0,0.0,38.0,16.75,76.0,2.89,0.0,0.91,0.0,0.0,43.0,0.16,0.0,0.0
295,25.0,2.88,1.35,2.12,0.19,32.0,0.19,0.11,7.69,0.77,0.0,1.15,1.54,0.0,0.0,0.0,17.0,18.65,75.0,1.97,0.0,0.38,0.0,0.0,50.0,0.09,0.0,0.0
296,31.0,2.77,0.62,0.38,0.0,18.0,0.0,0.1,8.92,0.15,50.0,0.62,0.38,0.08,0.0,0.0,38.0,18.38,77.0,1.96,0.08,0.38,20.0,0.0,33.0,0.16,0.0,0.04
