,"CHALLENGES WON, %",AIR CHALLENGES LOST,AIR CHALLENGES WON,FOULS,YELLOW CARDS,"AIR CHALLENGES, %",ASSISTS,EXPECTED ASSISTS (XA),PASSES INTO FINAL THIRD,CROSSES,"SUCCESSFUL DRIBBLES, %",TACKLES,PASS INTERCEPTIONS,ERRORS LEADING TO GOAL,BLOCKED SHOTS,CLEARANCES,"TACKLES WON, %",PASSES,"PASS COMPLETION, %",PASSING SPEED,GOALS,BIG CHANCES,"CONVERSION OF BIG CHANCES, %",SHOTS ON TARGET,"SHOTS ON TARGET CONVERSION RATE, %",EXPECTED GOALS (XG),GOALS WITH HEAD,XG CONVERSION
235,37.0,2.16,2.05,0.91,0.34,49.0,0.0,0.08,7.73,0.23,48.0,0.91,1.36,0.0,0.0,0.0,50.0,15.91,75.0,2.71,0.57,1.36,42.0,1.36,57.0,0.54,0.0,0.12
236,60.0,1.31,0.73,0.29,0.15,36.0,0.0,0.08,11.03,0.73,83.0,1.74,2.32,0.29,0.15,0.0,92.0,46.31,88.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,44.0,0.84,0.42,1.09,0.25,33.0,0.08,0.22,12.68,1.01,70.0,4.28,2.52,0.17,0.17,0.0,43.0,33.92,82.0,1.89,0.08,0.25,33.0,0.0,25.0,0.12,0.0,0.06
238,59.0,0.93,1.4,0.7,0.08,60.0,0.0,0.09,11.27,0.23,60.0,3.96,3.81,0.16,0.16,0.0,61.0,45.31,88.0,1.84,0.08,0.16,50.0,0.0,33.0,0.03,0.0,0.22
239,0.0,0.0,0.37,0.06,0.06,100.0,0.0,0.0,3.37,0.0,0.0,0.25,4.23,0.18,0.0,0.0,50.0,29.24,84.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,74.0,0.63,2.03,0.95,0.13,76.0,0.0,0.02,2.73,0.0,0.0,1.27,5.2,0.63,0.51,0.0,70.0,38.88,90.0,1.08,0.0,0.19,0.0,0.0,60.0,0.09,0.0,0.0
241,46.0,1.88,1.33,1.44,0.11,41.0,0.11,0.22,14.59,3.21,62.0,2.43,3.54,0.11,0.33,0.0,64.0,34.5,74.0,2.33,0.11,0.55,20.0,0.66,67.0,0.2,0.0,0.06
242,0.0,0.0,0.13,0.0,0.13,100.0,0.0,0.0,1.07,0.0,0.0,0.07,2.55,0.07,0.0,0.0,100.0,21.98,84.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,34.0,2.02,0.84,1.51,0.34,29.0,0.0,0.14,7.4,0.5,42.0,1.51,1.01,0.0,0.0,0.0,56.0,17.33,79.0,4.13,0.67,1.85,36.0,1.18,41.0,0.51,0.0,0.22
244,58.0,1.25,2.16,1.08,0.33,63.0,0.0,0.0,4.4,0.25,60.0,1.49,5.15,0.42,0.91,0.0,67.0,39.94,87.0,1.34,0.08,0.17,50.0,0.0,20.0,0.05,0.0,0.14
245,52.0,0.3,1.2,1.64,0.3,80.0,0.0,0.15,22.72,4.19,56.0,3.29,5.08,0.0,0.0,0.0,45.0,49.04,73.0,1.37,0.15,0.15,100.0,0.0,50.0,0.02,0.0,1.0
246,60.0,1.09,1.63,0.72,0.09,60.0,0.09,0.05,20.28,2.81,69.0,2.72,3.98,0.09,0.18,0.0,63.0,44.37,76.0,1.71,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
247,53.0,0.47,0.57,1.42,0.19,55.0,0.0,0.14,14.95,0.76,67.0,3.79,2.93,0.19,0.09,0.0,43.0,41.74,84.0,1.49,0.0,0.09,100.0,0.0,20.0,0.07,0.0,0.0
248,65.0,1.23,1.8,1.23,0.33,59.0,0.0,0.04,4.75,0.25,75.0,1.72,3.69,0.25,0.25,0.0,71.0,32.02,86.0,1.33,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.0
249,43.0,1.46,1.6,1.17,0.44,52.0,0.0,0.04,8.31,0.73,47.0,3.35,3.21,0.15,0.29,0.0,35.0,26.84,77.0,1.9,0.15,0.44,33.0,0.0,100.0,0.07,0.0,0.29
250,0.0,0.06,0.25,0.0,0.0,80.0,0.0,0.0,5.36,0.0,0.0,0.13,3.35,0.19,0.0,0.0,0.0,31.81,85.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.06,0.19,0.06,0.06,75.0,0.0,0.0,10.49,0.0,0.0,0.06,4.5,0.5,0.0,0.0,0.0,45.47,80.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,46.0,1.19,1.99,1.46,0.27,63.0,0.27,0.44,9.54,0.66,47.0,3.31,3.84,0.13,0.27,0.0,24.0,22.93,75.0,2.31,0.0,0.27,0.0,0.0,100.0,0.06,0.0,0.0
253,62.0,2.37,3.05,0.85,0.17,56.0,0.0,0.06,4.06,0.0,0.0,1.18,10.66,0.68,0.68,0.0,43.0,31.3,78.0,1.17,0.0,0.34,0.0,0.0,33.0,0.06,0.0,0.0
254,29.0,5.02,1.18,1.18,0.15,19.0,0.3,0.4,10.79,0.74,56.0,2.07,2.07,0.15,0.15,0.0,43.0,22.76,81.0,2.44,0.15,0.59,25.0,0.0,42.0,0.21,0.0,0.1
255,39.0,3.79,3.12,2.01,0.22,45.0,0.11,0.22,13.83,1.78,42.0,5.58,3.23,0.22,0.0,0.0,44.0,30.78,74.0,2.28,0.22,1.34,17.0,1.23,42.0,0.35,0.11,0.07
256,34.0,3.39,1.44,0.94,0.22,30.0,0.0,0.32,13.92,3.61,50.0,1.66,2.02,0.07,0.0,0.0,13.0,27.48,68.0,1.94,0.22,0.58,38.0,0.58,33.0,0.24,0.07,0.07
257,46.0,1.68,1.56,0.48,0.0,48.0,0.24,0.31,21.18,3.97,35.0,2.77,5.53,0.36,0.6,0.0,65.0,51.14,71.0,1.89,0.0,0.48,25.0,0.0,0.0,0.1,0.0,0.0
258,47.0,1.19,2.23,2.08,0.15,65.0,0.15,0.17,14.88,2.68,60.0,3.72,3.72,0.3,0.45,0.0,40.0,35.11,78.0,2.39,0.0,0.6,0.0,0.0,22.0,0.16,0.0,0.0
259,42.0,3.01,1.88,1.32,0.38,38.0,0.38,0.58,23.54,2.26,64.0,2.45,3.39,0.19,0.0,0.0,31.0,43.87,79.0,2.81,0.19,0.94,20.0,0.0,11.0,0.26,0.0,0.13
260,45.0,5.27,4.67,1.32,0.0,47.0,0.0,0.17,7.31,0.24,31.0,1.2,1.92,0.0,0.0,0.0,40.0,13.9,63.0,1.61,0.72,2.04,35.0,1.44,57.0,0.55,0.12,0.16
261,37.0,1.91,0.82,0.82,0.09,30.0,0.18,0.25,16.58,1.37,51.0,2.64,2.73,0.18,0.18,0.0,55.0,41.54,78.0,1.85,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0
262,51.0,0.58,0.22,0.79,0.14,27.0,0.07,0.3,20.86,1.8,74.0,3.39,2.24,0.14,0.07,0.0,51.0,48.72,84.0,1.89,0.07,0.36,20.0,0.43,32.0,0.05,0.0,0.1
263,63.0,2.8,3.69,1.33,0.44,57.0,0.0,0.0,2.21,0.0,0.0,2.21,7.38,0.3,0.74,0.0,73.0,31.87,86.0,1.68,0.0,0.15,0.0,0.0,0.0,0.06,0.0,0.0
264,59.0,1.34,2.01,0.6,0.2,60.0,0.07,0.06,10.67,1.01,50.0,3.56,4.63,0.27,0.27,0.0,64.0,37.92,78.0,1.59,0.13,0.4,33.0,0.0,57.0,0.12,0.0,0.07
